s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id,City,Category,Payment_Method
355,3/14/2025,90,2757,₹ 900.00,355,147,Chennai,Electronics,EMI
356,9/9/2025,28,2923,₹ 280.00,356,420,Chennai,Home Decor,Credit Card
357,1/5/2025,60,2220,₹ 600.00,357,34,Pune,Home Decor,UPI
358,2/12/2025,20,3809,₹ 200.00,358,469,Chennai,Home Decor,Cash
359,7/8/2025,74,2719,₹ 740.00,359,216,Noida,Home Decor,Credit Card
360,5/5/2025,2,2601,₹ 20.00,360,414,Bangalore,Cosmetics,Cash
361,11/7/2025,33,4192,₹ 330.00,361,230,Noida,Electronics,EMI
362,4/24/2025,86,3185,₹ 860.00,362,475,Chennai,Food,UPI
363,9/11/2025,37,3105,₹ 370.00,363,269,Chennai,Cosmetics,Debit Card
364,8/18/2025,46,1468,₹ 460.00,364,33,Chennai,Cosmetics,Debit Card
365,11/4/2025,49,2608,₹ 490.00,365,254,Chennai,Home Decor,Credit Card
366,1/2/2025,3,3607,₹ 30.00,366,36,Pune,Electronics,UPI
367,9/13/2025,4,1540,₹ 40.00,367,4,Noida,Home Decor,Credit Card
368,9/5/2025,12,2379,₹ 120.00,368,391,Kochi,Food,Debit Card
369,4/3/2025,53,30,₹ 530.00,369,409,Kochi,Home Decor,EMI
370,4/14/2025,83,4260,₹ 830.00,370,118,Pune,Food,Cash
371,10/15/2025,36,4972,₹ 360.00,371,295,Pune,Home Decor,EMI
372,4/26/2025,55,1307,₹ 550.00,372,40,Noida,Accessories,UPI
373,9/8/2025,85,694,₹ 850.00,373,79,Kochi,Food,UPI
374,6/6/2025,31,1093,₹ 310.00,374,226,Chennai,Food,Cash
375,11/6/2025,85,712,₹ 850.00,375,449,Pune,Accessories,EMI
376,8/12/2025,53,510,₹ 530.00,376,156,Bangalore,Food,EMI
377,8/11/2025,29,4873,₹ 290.00,377,108,Kochi,Food,EMI
378,3/13/2025,34,2752,₹ 340.00,378,289,Chennai,Cosmetics,Credit Card
379,3/3/2025,1,1671,₹ 10.00,379,354,Pune,Home Decor,EMI
380,10/12/2025,13,3364,₹ 130.00,380,432,Bangalore,Home Decor,Credit Card
381,10/4/2025,71,4706,₹ 710.00,381,13,Bangalore,Home Decor,Debit Card
382,7/22/2025,60,2201,₹ 600.00,382,424,Noida,Home Decor,UPI
383,9/14/2025,88,3635,₹ 880.00,383,481,Pune,Electronics,Cash
384,5/21/2025,23,1211,₹ 230.00,384,341,Bangalore,Electronics,Cash
385,1/28/2025,87,2512,₹ 870.00,385,299,Noida,Cosmetics,UPI
386,9/28/2025,60,669,₹ 600.00,386,138,Noida,Food,Credit Card
387,5/28/2025,31,1567,₹ 310.00,387,128,Kochi,Home Decor,Credit Card
388,8/1/2025,43,2325,₹ 430.00,388,430,Pune,Home Decor,EMI
389,3/17/2025,48,4705,₹ 480.00,389,444,Noida,Cosmetics,UPI
390,11/11/2025,98,3395,₹ 980.00,390,447,Chennai,Electronics,EMI
391,7/29/2025,40,980,₹ 400.00,391,376,Chennai,Food,UPI
392,1/15/2025,26,3684,₹ 260.00,392,477,Bangalore,Cosmetics,UPI
393,3/16/2025,39,4794,₹ 390.00,393,36,Kochi,Home Decor,UPI
394,2/21/2025,65,3872,₹ 650.00,394,328,Kochi,Food,Credit Card
395,2/4/2025,19,3795,₹ 190.00,395,340,Chennai,Accessories,Credit Card
396,10/15/2025,14,4038,₹ 140.00,396,131,Bangalore,Electronics,Credit Card
397,6/23/2025,62,1583,₹ 620.00,397,352,Chennai,Cosmetics,EMI
398,7/20/2025,11,487,₹ 110.00,398,241,Noida,Home Decor,Credit Card
399,11/3/2025,26,1360,₹ 260.00,399,128,Pune,Accessories,UPI
400,5/29/2025,39,4433,₹ 390.00,400,18,Noida,Food,Cash
401,9/28/2025,59,310,₹ 590.00,401,29,Kochi,Food,UPI
402,4/29/2025,69,910,₹ 690.00,402,126,Chennai,Cosmetics,UPI
403,3/19/2025,66,336,₹ 660.00,403,116,Bangalore,Cosmetics,Cash
404,6/8/2025,83,1177,₹ 830.00,404,346,Pune,Accessories,UPI
405,1/14/2025,96,593,₹ 960.00,405,221,Pune,Accessories,Cash
406,2/15/2025,49,1487,₹ 490.00,406,416,Noida,Food,UPI
407,6/15/2025,22,4941,₹ 220.00,407,293,Bangalore,Food,Credit Card
408,9/8/2025,16,2257,₹ 160.00,408,376,Noida,Food,Credit Card
409,8/25/2025,32,4647,₹ 320.00,409,246,Kochi,Food,UPI
410,1/18/2025,49,2306,₹ 490.00,410,322,Chennai,Cosmetics,UPI
411,10/8/2025,12,3444,₹ 120.00,411,206,Noida,Home Decor,UPI
412,1/22/2025,12,1206,₹ 120.00,412,393,Kochi,Home Decor,UPI
413,11/1/2025,85,2918,₹ 850.00,413,396,Chennai,Cosmetics,Cash
414,8/25/2025,37,2614,₹ 370.00,414,122,Pune,Cosmetics,Debit Card
415,1/7/2025,59,950,₹ 590.00,415,161,Kochi,Electronics,Cash
416,4/7/2025,28,2349,₹ 280.00,416,428,Noida,Cosmetics,EMI
417,9/10/2025,39,545,₹ 390.00,417,490,Noida,Food,EMI
418,10/19/2025,29,4474,₹ 290.00,418,20,Noida,Home Decor,Cash
419,4/21/2025,53,3437,₹ 530.00,419,37,Chennai,Electronics,Credit Card
420,3/28/2025,79,897,₹ 790.00,420,346,Bangalore,Food,Debit Card
421,8/20/2025,50,423,₹ 500.00,421,154,Bangalore,Electronics,Credit Card
422,9/26/2025,24,81,₹ 240.00,422,68,Chennai,Home Decor,UPI
423,10/9/2025,100,3948,"₹ 1,000.00",423,209,Kochi,Food,UPI
424,10/11/2025,11,3745,₹ 110.00,424,188,Pune,Home Decor,Debit Card
425,9/14/2025,91,3222,₹ 910.00,425,309,Bangalore,Accessories,UPI
426,2/20/2025,99,639,₹ 990.00,426,304,Chennai,Food,Credit Card
427,9/22/2025,22,1410,₹ 220.00,427,298,Bangalore,Accessories,Credit Card
428,9/16/2025,10,1649,₹ 100.00,428,406,Chennai,Electronics,Cash
429,7/31/2025,35,1828,₹ 350.00,429,338,Bangalore,Food,Cash
430,3/25/2025,3,2658,₹ 30.00,430,402,Bangalore,Food,UPI
431,10/13/2025,93,3119,₹ 930.00,431,193,Noida,Electronics,Cash
432,1/16/2025,30,4682,₹ 300.00,432,135,Chennai,Food,Credit Card
433,4/11/2025,56,3629,₹ 560.00,433,27,Noida,Cosmetics,EMI
434,10/29/2025,72,1026,₹ 720.00,434,451,Pune,Cosmetics,Credit Card
435,3/18/2025,7,2465,₹ 70.00,435,365,Chennai,Accessories,UPI
436,1/19/2025,69,4673,₹ 690.00,436,246,Chennai,Food,UPI
437,7/1/2025,73,4941,₹ 730.00,437,392,Chennai,Home Decor,UPI
438,7/4/2025,43,4784,₹ 430.00,438,269,Pune,Electronics,UPI
439,4/28/2025,46,291,₹ 460.00,439,239,Chennai,Cosmetics,Cash
440,5/25/2025,2,4165,₹ 20.00,440,434,Kochi,Food,Cash
441,9/24/2025,70,761,₹ 700.00,441,465,Kochi,Electronics,EMI
442,3/6/2025,39,2028,₹ 390.00,442,366,Noida,Electronics,Debit Card
443,2/5/2025,13,1681,₹ 130.00,443,110,Chennai,Accessories,UPI
444,2/26/2025,69,3373,₹ 690.00,444,418,Noida,Accessories,Debit Card
445,5/14/2025,84,1330,₹ 840.00,445,219,Kochi,Food,Debit Card
446,9/17/2025,55,4451,₹ 550.00,446,382,Noida,Accessories,Debit Card
447,4/25/2025,35,3970,₹ 350.00,447,386,Chennai,Accessories,UPI
448,5/18/2025,70,4414,₹ 700.00,448,42,Noida,Electronics,Credit Card
449,8/17/2025,27,3557,₹ 270.00,449,177,Pune,Food,Cash
450,7/30/2025,33,3241,₹ 330.00,450,468,Bangalore,Electronics,Credit Card
451,9/7/2025,84,2916,₹ 840.00,451,375,Bangalore,Home Decor,EMI
452,1/19/2025,54,3329,₹ 540.00,452,384,Noida,Accessories,EMI
453,6/23/2025,82,3057,₹ 820.00,453,225,Kochi,Cosmetics,Cash
454,8/12/2025,83,4322,₹ 830.00,454,443,Noida,Accessories,Cash
455,6/20/2025,36,3554,₹ 360.00,455,175,Bangalore,Electronics,EMI
456,6/28/2025,94,3359,₹ 940.00,456,327,Pune,Electronics,EMI
457,7/20/2025,61,4431,₹ 610.00,457,321,Noida,Food,Debit Card
458,1/10/2025,18,938,₹ 180.00,458,452,Pune,Accessories,EMI
459,5/7/2025,76,336,₹ 760.00,459,316,Kochi,Electronics,Cash
460,3/29/2025,36,2826,₹ 360.00,460,460,Pune,Electronics,UPI
461,8/2/2025,69,4688,₹ 690.00,461,19,Kochi,Cosmetics,Debit Card
462,8/16/2025,13,1120,₹ 130.00,462,301,Bangalore,Home Decor,UPI
463,2/22/2025,73,651,₹ 730.00,463,457,Bangalore,Electronics,EMI
464,3/4/2025,46,2832,₹ 460.00,464,336,Noida,Food,UPI
465,9/1/2025,54,3541,₹ 540.00,465,65,Noida,Accessories,UPI
466,5/22/2025,24,285,₹ 240.00,466,273,Chennai,Accessories,Cash
467,5/7/2025,29,3471,₹ 290.00,467,104,Noida,Accessories,UPI
468,8/24/2025,6,4477,₹ 60.00,468,131,Chennai,Electronics,UPI
469,5/7/2025,56,4390,₹ 560.00,469,136,Bangalore,Accessories,Debit Card
470,2/13/2025,44,2457,₹ 440.00,470,138,Noida,Accessories,Cash
471,2/23/2025,61,4989,₹ 610.00,471,366,Noida,Cosmetics,Debit Card
472,10/23/2025,68,4651,₹ 680.00,472,324,Noida,Cosmetics,Debit Card
473,5/28/2025,62,3975,₹ 620.00,473,77,Chennai,Home Decor,UPI
474,1/16/2025,95,219,₹ 950.00,474,313,Pune,Electronics,Debit Card
475,6/30/2025,13,3608,₹ 130.00,475,427,Chennai,Electronics,Credit Card
476,8/4/2025,11,3133,₹ 110.00,476,49,Bangalore,Cosmetics,Debit Card
477,5/14/2025,26,1315,₹ 260.00,477,98,Chennai,Cosmetics,UPI
478,9/23/2025,82,2044,₹ 820.00,478,313,Chennai,Home Decor,UPI
479,11/11/2025,68,36,₹ 680.00,479,108,Noida,Electronics,Cash
480,5/12/2025,38,272,₹ 380.00,480,22,Kochi,Accessories,Debit Card
481,10/17/2025,100,2058,"₹ 1,000.00",481,232,Kochi,Food,Credit Card
482,4/8/2025,55,4335,₹ 550.00,482,312,Chennai,Cosmetics,Debit Card
483,10/4/2025,78,2733,₹ 780.00,483,373,Pune,Food,Cash
484,10/16/2025,55,4766,₹ 550.00,484,328,Noida,Home Decor,Debit Card
485,6/12/2025,81,1709,₹ 810.00,485,409,Chennai,Electronics,Credit Card
486,9/3/2025,37,2043,₹ 370.00,486,485,Noida,Home Decor,Debit Card
487,7/18/2025,63,2190,₹ 630.00,487,55,Kochi,Accessories,Credit Card
488,2/14/2025,28,1369,₹ 280.00,488,198,Kochi,Food,Debit Card
489,10/9/2025,45,3528,₹ 450.00,489,444,Noida,Food,Credit Card
490,1/14/2025,70,2508,₹ 700.00,490,236,Noida,Cosmetics,Debit Card
491,10/28/2025,4,968,₹ 40.00,491,168,Noida,Home Decor,Credit Card
492,11/3/2025,9,2318,₹ 90.00,492,445,Pune,Accessories,Cash
493,3/5/2025,4,1140,₹ 40.00,493,194,Pune,Accessories,EMI
494,1/30/2025,18,3083,₹ 180.00,494,257,Noida,Electronics,EMI
495,10/12/2025,54,2364,₹ 540.00,495,76,Noida,Home Decor,Debit Card
496,5/5/2025,11,4281,₹ 110.00,496,487,Kochi,Accessories,Debit Card
497,8/22/2025,65,3713,₹ 650.00,497,487,Chennai,Cosmetics,Credit Card
498,4/30/2025,6,1770,₹ 60.00,498,355,Chennai,Accessories,Cash
499,3/2/2025,80,1205,₹ 800.00,499,133,Noida,Cosmetics,UPI
500,3/22/2025,58,1429,₹ 580.00,500,90,Chennai,Accessories,UPI
501,8/3/2025,65,3026,₹ 650.00,501,440,Kochi,Electronics,Cash
502,9/29/2025,62,2216,₹ 620.00,502,398,Noida,Food,Debit Card
503,4/13/2025,27,410,₹ 270.00,503,195,Noida,Home Decor,UPI
504,5/8/2025,82,3603,₹ 820.00,504,161,Pune,Food,Cash
505,7/12/2025,68,4664,₹ 680.00,505,203,Noida,Home Decor,Credit Card
506,3/1/2025,67,4287,₹ 670.00,506,369,Kochi,Cosmetics,EMI
507,3/16/2025,93,4706,₹ 930.00,507,497,Bangalore,Cosmetics,Cash
508,1/23/2025,80,3425,₹ 800.00,508,109,Bangalore,Accessories,Credit Card
509,6/21/2025,88,3706,₹ 880.00,509,483,Kochi,Food,UPI
510,5/20/2025,44,643,₹ 440.00,510,117,Noida,Cosmetics,Debit Card
511,4/20/2025,9,4142,₹ 90.00,511,325,Pune,Cosmetics,Cash
512,7/31/2025,11,2637,₹ 110.00,512,64,Chennai,Home Decor,EMI
513,8/11/2025,87,3043,₹ 870.00,513,187,Noida,Cosmetics,Credit Card
514,6/22/2025,45,816,₹ 450.00,514,190,Kochi,Accessories,Cash
515,4/27/2025,13,1209,₹ 130.00,515,250,Chennai,Accessories,Debit Card
516,9/2/2025,41,2259,₹ 410.00,516,468,Chennai,Cosmetics,Cash
517,10/12/2025,28,3637,₹ 280.00,517,128,Chennai,Accessories,Cash
518,11/10/2025,71,3184,₹ 710.00,518,271,Pune,Accessories,UPI
519,5/21/2025,84,2717,₹ 840.00,519,69,Noida,Cosmetics,Credit Card
520,8/9/2025,41,3347,₹ 410.00,520,251,Chennai,Cosmetics,UPI
521,6/30/2025,21,264,₹ 210.00,521,454,Chennai,Cosmetics,Cash
522,6/21/2025,8,2759,₹ 80.00,522,227,Pune,Accessories,UPI
523,1/11/2025,48,3628,₹ 480.00,523,487,Pune,Home Decor,UPI
524,2/22/2025,100,270,"₹ 1,000.00",524,263,Bangalore,Home Decor,EMI
525,3/23/2025,63,1198,₹ 630.00,525,202,Chennai,Cosmetics,Credit Card
526,4/12/2025,89,2598,₹ 890.00,526,372,Noida,Electronics,Credit Card
527,11/3/2025,10,4774,₹ 100.00,527,492,Pune,Food,UPI
528,10/2/2025,80,2383,₹ 800.00,528,299,Bangalore,Accessories,Debit Card
529,6/20/2025,100,3936,"₹ 1,000.00",529,51,Chennai,Electronics,Credit Card
530,6/10/2025,48,1368,₹ 480.00,530,338,Chennai,Cosmetics,UPI
531,3/17/2025,90,3907,₹ 900.00,531,133,Bangalore,Electronics,UPI
532,7/23/2025,3,4330,₹ 30.00,532,375,Noida,Electronics,Credit Card
533,8/2/2025,53,2911,₹ 530.00,533,439,Noida,Cosmetics,Cash
534,8/22/2025,54,2673,₹ 540.00,534,96,Chennai,Electronics,UPI
535,8/21/2025,41,1327,₹ 410.00,535,263,Noida,Home Decor,Credit Card
536,9/11/2025,42,1247,₹ 420.00,536,377,Pune,Electronics,UPI
537,6/28/2025,33,1474,₹ 330.00,537,234,Pune,Cosmetics,Debit Card
538,8/6/2025,50,2792,₹ 500.00,538,413,Chennai,Food,UPI
539,1/12/2025,21,1941,₹ 210.00,539,376,Pune,Cosmetics,EMI
540,3/15/2025,63,4444,₹ 630.00,540,384,Bangalore,Food,Cash
541,4/19/2025,59,3278,₹ 590.00,541,341,Kochi,Electronics,Cash
542,10/11/2025,100,4715,"₹ 1,000.00",542,110,Noida,Home Decor,Cash
543,10/13/2025,88,2657,₹ 880.00,543,51,Noida,Electronics,UPI
544,10/1/2025,13,1320,₹ 130.00,544,264,Noida,Cosmetics,Debit Card
545,5/20/2025,68,2865,₹ 680.00,545,438,Chennai,Electronics,Debit Card
546,1/8/2025,67,4475,₹ 670.00,546,338,Chennai,Accessories,Cash
547,2/19/2025,99,2072,₹ 990.00,547,184,Kochi,Home Decor,EMI
548,2/16/2025,3,3095,₹ 30.00,548,492,Kochi,Home Decor,Credit Card
549,6/20/2025,36,826,₹ 360.00,549,79,Bangalore,Home Decor,UPI
550,8/16/2025,97,1548,₹ 970.00,550,187,Noida,Accessories,EMI
551,5/31/2025,96,4119,₹ 960.00,551,405,Noida,Electronics,EMI
552,8/19/2025,47,1902,₹ 470.00,552,416,Bangalore,Home Decor,EMI
553,8/19/2025,8,310,₹ 80.00,553,80,Pune,Accessories,Debit Card
554,4/1/2025,38,2778,₹ 380.00,554,102,Kochi,Food,Debit Card
555,2/24/2025,4,4263,₹ 40.00,555,11,Noida,Cosmetics,EMI
556,1/12/2025,38,3631,₹ 380.00,556,353,Bangalore,Food,Cash
557,4/3/2025,93,1415,₹ 930.00,557,137,Chennai,Cosmetics,Debit Card
558,8/27/2025,4,4849,₹ 40.00,558,194,Noida,Cosmetics,UPI
559,2/4/2025,35,1081,₹ 350.00,559,422,Chennai,Food,Cash
560,8/12/2025,75,4397,₹ 750.00,560,407,Pune,Cosmetics,UPI
561,4/3/2025,12,316,₹ 120.00,561,377,Pune,Home Decor,Credit Card
562,6/28/2025,12,164,₹ 120.00,562,306,Pune,Cosmetics,Credit Card
563,11/10/2025,80,2330,₹ 800.00,563,427,Pune,Electronics,Debit Card
564,3/21/2025,48,640,₹ 480.00,564,307,Bangalore,Home Decor,Debit Card
565,4/4/2025,100,697,"₹ 1,000.00",565,252,Kochi,Accessories,Credit Card
566,10/12/2025,30,4581,₹ 300.00,566,37,Pune,Cosmetics,Cash
567,6/5/2025,10,3334,₹ 100.00,567,473,Noida,Food,Cash
568,5/2/2025,43,1593,₹ 430.00,568,367,Noida,Home Decor,Debit Card
569,4/11/2025,85,3682,₹ 850.00,569,233,Noida,Cosmetics,Debit Card
570,5/1/2025,23,4509,₹ 230.00,570,12,Chennai,Home Decor,Credit Card
571,4/29/2025,25,1339,₹ 250.00,571,79,Bangalore,Electronics,Credit Card
572,3/24/2025,11,2764,₹ 110.00,572,295,Bangalore,Electronics,UPI
573,4/2/2025,9,1188,₹ 90.00,573,390,Bangalore,Food,UPI
574,9/10/2025,43,644,₹ 430.00,574,216,Chennai,Cosmetics,UPI
575,6/23/2025,89,2161,₹ 890.00,575,341,Kochi,Cosmetics,Cash
576,10/15/2025,50,768,₹ 500.00,576,377,Pune,Home Decor,Debit Card
577,2/5/2025,47,3676,₹ 470.00,577,179,Chennai,Home Decor,UPI
578,9/6/2025,66,2680,₹ 660.00,578,370,Bangalore,Cosmetics,Credit Card
579,2/28/2025,29,2609,₹ 290.00,579,216,Bangalore,Accessories,Cash
580,2/20/2025,45,1012,₹ 450.00,580,139,Noida,Accessories,Debit Card
581,9/28/2025,91,1340,₹ 910.00,581,456,Chennai,Electronics,EMI
582,3/13/2025,71,164,₹ 710.00,582,16,Chennai,Accessories,Credit Card
583,7/8/2025,35,4303,₹ 350.00,583,1,Bangalore,Home Decor,Credit Card
584,8/8/2025,35,321,₹ 350.00,584,386,Pune,Food,Debit Card
585,9/5/2025,20,1212,₹ 200.00,585,418,Kochi,Electronics,UPI
586,4/24/2025,63,986,₹ 630.00,586,130,Bangalore,Food,Debit Card
587,3/9/2025,34,3492,₹ 340.00,587,484,Noida,Cosmetics,UPI
588,7/19/2025,58,2698,₹ 580.00,588,34,Kochi,Food,Debit Card
589,6/29/2025,58,1134,₹ 580.00,589,271,Noida,Accessories,UPI
590,1/22/2025,77,196,₹ 770.00,590,373,Kochi,Cosmetics,Credit Card
591,1/27/2025,98,4160,₹ 980.00,591,102,Kochi,Home Decor,Credit Card
592,7/4/2025,28,3943,₹ 280.00,592,203,Kochi,Electronics,EMI
593,5/19/2025,72,3184,₹ 720.00,593,254,Chennai,Cosmetics,Credit Card
594,7/9/2025,7,3151,₹ 70.00,594,408,Pune,Home Decor,Cash
595,9/13/2025,60,384,₹ 600.00,595,101,Bangalore,Electronics,EMI
596,9/30/2025,57,3011,₹ 570.00,596,58,Chennai,Food,Credit Card
597,2/2/2025,98,1522,₹ 980.00,597,65,Chennai,Electronics,UPI
598,6/23/2025,85,435,₹ 850.00,598,246,Chennai,Accessories,Debit Card
599,4/26/2025,1,3627,₹ 10.00,599,94,Pune,Food,UPI
600,9/12/2025,15,1893,₹ 150.00,600,145,Bangalore,Accessories,Cash
601,5/21/2025,37,1958,₹ 370.00,601,194,Pune,Electronics,Credit Card
602,7/14/2025,43,1361,₹ 430.00,602,251,Bangalore,Food,UPI
603,7/4/2025,66,3426,₹ 660.00,603,115,Bangalore,Cosmetics,EMI
604,6/19/2025,41,685,₹ 410.00,604,188,Chennai,Food,EMI
605,7/12/2025,4,3212,₹ 40.00,605,292,Noida,Accessories,EMI
606,7/6/2025,33,394,₹ 330.00,606,190,Bangalore,Accessories,Debit Card
607,8/13/2025,47,979,₹ 470.00,607,334,Pune,Accessories,Credit Card
608,10/21/2025,8,2177,₹ 80.00,608,6,Noida,Home Decor,Cash
609,1/22/2025,54,1643,₹ 540.00,609,37,Kochi,Home Decor,Cash
610,3/21/2025,5,3517,₹ 50.00,610,271,Noida,Cosmetics,UPI
611,5/27/2025,15,1170,₹ 150.00,611,340,Chennai,Home Decor,EMI
612,6/28/2025,11,221,₹ 110.00,612,255,Bangalore,Home Decor,UPI
613,5/15/2025,80,4182,₹ 800.00,613,29,Pune,Home Decor,UPI
614,10/31/2025,42,79,₹ 420.00,614,6,Pune,Accessories,Cash
615,1/10/2025,89,31,₹ 890.00,615,57,Noida,Cosmetics,EMI
616,7/16/2025,20,4869,₹ 200.00,616,432,Bangalore,Food,EMI
617,10/30/2025,51,1266,₹ 510.00,617,307,Bangalore,Accessories,EMI
618,4/25/2025,61,284,₹ 610.00,618,318,Pune,Cosmetics,UPI
619,4/4/2025,100,3955,"₹ 1,000.00",619,206,Noida,Electronics,Credit Card
620,1/23/2025,57,788,₹ 570.00,620,159,Bangalore,Home Decor,UPI
621,1/15/2025,49,2355,₹ 490.00,621,267,Pune,Cosmetics,Debit Card
622,2/14/2025,82,4170,₹ 820.00,622,104,Bangalore,Food,UPI
623,3/17/2025,41,2261,₹ 410.00,623,164,Pune,Home Decor,EMI
624,2/16/2025,60,3977,₹ 600.00,624,42,Pune,Electronics,Cash
625,6/24/2025,65,4961,₹ 650.00,625,26,Pune,Accessories,Debit Card
626,3/12/2025,32,427,₹ 320.00,626,83,Noida,Home Decor,UPI
627,1/8/2025,63,1839,₹ 630.00,627,473,Chennai,Home Decor,Cash
628,10/28/2025,17,739,₹ 170.00,628,441,Kochi,Electronics,EMI
629,4/9/2025,8,775,₹ 80.00,629,424,Chennai,Accessories,Cash
630,1/4/2025,31,4045,₹ 310.00,630,495,Bangalore,Home Decor,Cash
631,11/11/2025,84,2607,₹ 840.00,631,208,Chennai,Home Decor,EMI
632,3/12/2025,80,1114,₹ 800.00,632,376,Bangalore,Food,Credit Card
633,8/1/2025,25,3698,₹ 250.00,633,173,Noida,Accessories,EMI
634,3/7/2025,83,2021,₹ 830.00,634,32,Noida,Food,Credit Card
635,2/28/2025,65,4827,₹ 650.00,635,235,Pune,Home Decor,Debit Card
636,2/15/2025,92,2012,₹ 920.00,636,479,Noida,Cosmetics,Debit Card
637,2/26/2025,21,1214,₹ 210.00,637,143,Bangalore,Home Decor,UPI
638,11/6/2025,33,4174,₹ 330.00,638,357,Pune,Home Decor,Cash
639,5/15/2025,37,2383,₹ 370.00,639,304,Bangalore,Accessories,UPI
640,3/3/2025,77,152,₹ 770.00,640,255,Noida,Food,UPI
641,7/6/2025,30,4826,₹ 300.00,641,396,Bangalore,Cosmetics,Cash
642,2/5/2025,70,156,₹ 700.00,642,169,Pune,Home Decor,EMI
643,1/25/2025,79,2465,₹ 790.00,643,306,Bangalore,Cosmetics,Credit Card
644,8/27/2025,2,1118,₹ 20.00,644,477,Pune,Accessories,Cash
645,8/6/2025,43,1683,₹ 430.00,645,81,Bangalore,Electronics,EMI
646,11/1/2025,1,223,₹ 10.00,646,428,Kochi,Food,UPI
647,9/16/2025,94,4373,₹ 940.00,647,467,Bangalore,Electronics,EMI
648,5/4/2025,86,3473,₹ 860.00,648,474,Chennai,Home Decor,UPI
649,7/7/2025,33,1766,₹ 330.00,649,267,Pune,Accessories,EMI
650,1/23/2025,20,2652,₹ 200.00,650,157,Pune,Food,UPI
651,3/12/2025,8,2374,₹ 80.00,651,418,Chennai,Electronics,Debit Card
652,2/8/2025,25,4838,₹ 250.00,652,251,Pune,Cosmetics,Cash
653,11/7/2025,33,3989,₹ 330.00,653,456,Pune,Cosmetics,EMI
654,8/10/2025,72,4083,₹ 720.00,654,265,Bangalore,Accessories,Debit Card
655,9/22/2025,56,4474,₹ 560.00,655,196,Pune,Food,Debit Card
656,3/21/2025,40,3776,₹ 400.00,656,19,Kochi,Home Decor,Debit Card
657,3/13/2025,23,3694,₹ 230.00,657,153,Kochi,Accessories,Credit Card
658,4/27/2025,73,3760,₹ 730.00,658,73,Kochi,Cosmetics,Debit Card
659,5/27/2025,94,3800,₹ 940.00,659,458,Bangalore,Cosmetics,UPI
660,2/20/2025,32,4700,₹ 320.00,660,118,Noida,Food,Debit Card
661,3/23/2025,45,4619,₹ 450.00,661,391,Pune,Accessories,Credit Card
662,9/26/2025,7,295,₹ 70.00,662,352,Kochi,Home Decor,Credit Card
663,8/27/2025,94,1955,₹ 940.00,663,109,Bangalore,Electronics,Cash
664,9/28/2025,52,3895,₹ 520.00,664,173,Kochi,Food,UPI
665,1/14/2025,50,2216,₹ 500.00,665,227,Pune,Accessories,Cash
666,1/13/2025,89,4998,₹ 890.00,666,248,Noida,Food,Cash
667,2/5/2025,98,644,₹ 980.00,667,348,Noida,Electronics,Debit Card
668,1/10/2025,25,1185,₹ 250.00,668,192,Chennai,Electronics,UPI
669,1/12/2025,27,1632,₹ 270.00,669,154,Kochi,Cosmetics,Credit Card
670,10/14/2025,19,1554,₹ 190.00,670,114,Pune,Cosmetics,EMI
671,9/2/2025,28,4980,₹ 280.00,671,374,Chennai,Electronics,Debit Card
672,4/18/2025,19,1293,₹ 190.00,672,331,Noida,Food,Credit Card
673,1/8/2025,67,587,₹ 670.00,673,293,Chennai,Home Decor,Cash
674,8/22/2025,26,3551,₹ 260.00,674,402,Kochi,Home Decor,Cash
675,3/11/2025,80,651,₹ 800.00,675,5,Bangalore,Home Decor,Cash
676,7/16/2025,98,4402,₹ 980.00,676,110,Bangalore,Home Decor,UPI
677,11/10/2025,54,2864,₹ 540.00,677,24,Pune,Food,Credit Card
678,2/10/2025,10,244,₹ 100.00,678,128,Chennai,Food,UPI
679,2/25/2025,19,3267,₹ 190.00,679,181,Chennai,Cosmetics,UPI
680,6/13/2025,36,1318,₹ 360.00,680,204,Noida,Food,Cash
681,4/8/2025,79,3981,₹ 790.00,681,245,Kochi,Accessories,Debit Card
682,6/28/2025,24,4642,₹ 240.00,682,230,Kochi,Electronics,Cash
683,1/28/2025,46,2865,₹ 460.00,683,492,Noida,Electronics,Credit Card
684,11/3/2025,100,599,"₹ 1,000.00",684,288,Chennai,Home Decor,Debit Card
685,7/4/2025,64,3155,₹ 640.00,685,374,Noida,Electronics,Debit Card
686,10/18/2025,12,1162,₹ 120.00,686,224,Kochi,Home Decor,Cash
687,4/15/2025,52,3331,₹ 520.00,687,215,Bangalore,Accessories,EMI
688,9/25/2025,26,1759,₹ 260.00,688,203,Chennai,Electronics,Cash
689,10/22/2025,99,2157,₹ 990.00,689,488,Bangalore,Electronics,Cash
690,8/8/2025,48,274,₹ 480.00,690,360,Chennai,Food,Debit Card
691,1/22/2025,84,2325,₹ 840.00,691,368,Chennai,Food,Debit Card
692,7/11/2025,98,4355,₹ 980.00,692,124,Bangalore,Food,Debit Card
693,1/4/2025,19,1149,₹ 190.00,693,29,Kochi,Accessories,UPI
694,7/5/2025,91,3567,₹ 910.00,694,249,Pune,Accessories,Cash
695,8/23/2025,61,3685,₹ 610.00,695,115,Chennai,Electronics,Cash
696,2/14/2025,55,3632,₹ 550.00,696,299,Noida,Cosmetics,UPI
697,2/12/2025,13,4863,₹ 130.00,697,238,Pune,Home Decor,Debit Card
