s.no,Date,Quantity,Item,Price,Invoice no.,Customer Id
540,15-03-2025,63,4444,₹ 630.00,540,384
541,19-04-2025,59,3278,₹ 590.00,541,341
542,11-10-2025,100,4715,₹ 900.00,542,110
543,13-10-2025,88,2657,₹ 880.00,543,51
544,01-10-2025,13,1320,₹ 130.00,544,264
545,20-05-2025,68,2865,₹ 680.00,545,438
546,08-01-2025,67,4475,₹ 670.00,546,338
547,19-02-2025,99,2072,₹ 990.00,547,184
548,16-02-2025,3,3095,₹ 30.00,548,492
549,20-06-2025,36,826,₹ 360.00,549,79
550,16-08-2025,97,1548,₹ 970.00,550,187
551,31-05-2025,96,4119,₹ 960.00,551,405
552,19-08-2025,47,1902,₹ 470.00,552,416
553,19-08-2025,8,310,₹ 80.00,553,80
554,01-04-2025,38,2778,₹ 380.00,554,102
555,24-02-2025,4,4263,₹ 40.00,555,11
556,12-01-2025,38,3631,₹ 380.00,556,353
557,03-04-2025,93,1415,₹ 930.00,557,137
558,27-08-2025,4,4849,₹ 40.00,558,194
559,04-02-2025,35,1081,₹ 350.00,559,422
560,12-08-2025,75,4397,₹ 750.00,560,407
561,03-04-2025,12,316,₹ 120.00,561,377
562,28-06-2025,12,164,₹ 120.00,562,306
563,10-11-2025,80,2330,₹ 800.00,563,427
564,21-03-2025,48,640,₹ 480.00,564,307
565,04-04-2025,100,697,₹ 900.00,565,252
566,12-10-2025,30,4581,₹ 300.00,566,37
567,05-06-2025,10,3334,₹ 100.00,567,473
568,02-05-2025,43,1593,₹ 430.00,568,367
569,11-04-2025,85,3682,₹ 850.00,569,233
570,01-05-2025,23,4509,₹ 230.00,570,12
571,29-04-2025,25,1339,₹ 250.00,571,79
572,24-03-2025,11,2764,₹ 110.00,572,295
573,02-04-2025,9,1188,₹ 90.00,573,390
574,10-09-2025,43,644,₹ 430.00,574,216
575,23-06-2025,89,2161,₹ 890.00,575,341
576,15-10-2025,50,768,₹ 500.00,576,377
577,05-02-2025,47,3676,₹ 470.00,577,179
578,06-09-2025,66,2680,₹ 660.00,578,370
579,28-02-2025,29,2609,₹ 290.00,579,216
580,20-02-2025,45,1012,₹ 450.00,580,139
581,28-09-2025,91,1340,₹ 910.00,581,456
582,13-03-2025,71,164,₹ 710.00,582,16
583,08-07-2025,35,4303,₹ 350.00,583,1
584,08-08-2025,35,321,₹ 350.00,584,386
585,05-09-2025,20,1212,₹ 200.00,585,418
586,24-04-2025,63,986,₹ 630.00,586,130
587,09-03-2025,34,3492,₹ 340.00,587,484
588,19-07-2025,58,2698,₹ 580.00,588,34
589,29-06-2025,58,1134,₹ 580.00,589,271
590,22-01-2025,77,196,₹ 770.00,590,373
591,27-01-2025,98,4160,₹ 980.00,591,102
592,04-07-2025,28,3943,₹ 280.00,592,203
593,19-05-2025,72,3184,₹ 720.00,593,254
594,09-07-2025,7,3151,₹ 70.00,594,408
595,13-09-2025,60,384,₹ 600.00,595,101
596,30-09-2025,57,3011,₹ 570.00,596,58
597,02-02-2025,98,1522,₹ 980.00,597,65
598,23-06-2025,85,435,₹ 850.00,598,246
599,26-04-2025,1,3627,₹ 10.00,599,94
600,12-09-2025,15,1893,₹ 150.00,600,145
601,21-05-2025,37,1958,₹ 370.00,601,194
602,14-07-2025,43,1361,₹ 430.00,602,251
603,04-07-2025,66,3426,₹ 660.00,603,115
604,19-06-2025,41,685,₹ 410.00,604,188
605,12-07-2025,4,3212,₹ 40.00,605,292
606,06-07-2025,33,394,₹ 330.00,606,190
607,13-08-2025,47,979,₹ 470.00,607,334
608,21-10-2025,8,2177,₹ 80.00,608,6
609,22-01-2025,54,1643,₹ 540.00,609,37
610,21-03-2025,5,3517,₹ 50.00,610,271
611,27-05-2025,15,1170,₹ 150.00,611,340
612,28-06-2025,11,221,₹ 110.00,612,255
613,15-05-2025,80,4182,₹ 800.00,613,29
614,31-10-2025,42,79,₹ 420.00,614,6
615,10-01-2025,89,31,₹ 890.00,615,57
616,16-07-2025,20,4869,₹ 200.00,616,432
617,30-10-2025,51,1266,₹ 510.00,617,307
618,25-04-2025,61,284,₹ 610.00,618,318
619,04-04-2025,100,3955,₹ 900.00,619,206
620,23-01-2025,57,788,₹ 570.00,620,159
621,15-01-2025,49,2355,₹ 490.00,621,267
622,14-02-2025,82,4170,₹ 820.00,622,104
623,17-03-2025,41,2261,₹ 410.00,623,164
624,16-02-2025,60,3977,₹ 600.00,624,42
625,24-06-2025,65,4961,₹ 650.00,625,26
626,12-03-2025,32,427,₹ 320.00,626,83
627,08-01-2025,63,1839,₹ 630.00,627,473
628,28-10-2025,17,739,₹ 170.00,628,441
629,09-04-2025,8,775,₹ 80.00,629,424
630,04-01-2025,31,4045,₹ 310.00,630,495
631,11-11-2025,84,2607,₹ 840.00,631,208
632,12-03-2025,80,1114,₹ 800.00,632,376
633,01-08-2025,25,3698,₹ 250.00,633,173
634,07-03-2025,83,2021,₹ 830.00,634,32
635,28-02-2025,65,4827,₹ 650.00,635,235
636,15-02-2025,92,2012,₹ 920.00,636,479
637,26-02-2025,21,1214,₹ 210.00,637,143
638,06-11-2025,33,4174,₹ 330.00,638,357
639,15-05-2025,37,2383,₹ 370.00,639,304
640,03-03-2025,77,152,₹ 770.00,640,255
641,06-07-2025,30,4826,₹ 300.00,641,396
642,05-02-2025,70,156,₹ 700.00,642,169
643,25-01-2025,79,2465,₹ 790.00,643,306
644,27-08-2025,2,1118,₹ 20.00,644,477
645,06-08-2025,43,1683,₹ 430.00,645,81
646,01-11-2025,1,223,₹ 10.00,646,428
647,16-09-2025,94,4373,₹ 940.00,647,467
648,04-05-2025,86,3473,₹ 860.00,648,474
649,07-07-2025,33,1766,₹ 330.00,649,267
650,23-01-2025,20,2652,₹ 200.00,650,157
651,12-03-2025,8,2374,₹ 80.00,651,418
652,08-02-2025,25,4838,₹ 250.00,652,251
653,07-11-2025,33,3989,₹ 330.00,653,456
654,10-08-2025,72,4083,₹ 720.00,654,265
655,22-09-2025,56,4474,₹ 560.00,655,196
656,21-03-2025,40,3776,₹ 400.00,656,19
657,13-03-2025,23,3694,₹ 230.00,657,153
658,27-04-2025,73,3760,₹ 730.00,658,73
659,27-05-2025,94,3800,₹ 940.00,659,458
660,20-02-2025,32,4700,₹ 320.00,660,118
661,23-03-2025,45,4619,₹ 450.00,661,391
662,26-09-2025,7,295,₹ 70.00,662,352
663,27-08-2025,94,1955,₹ 940.00,663,109
664,28-09-2025,52,3895,₹ 520.00,664,173
665,14-01-2025,50,2216,₹ 500.00,665,227
666,13-01-2025,89,4998,₹ 890.00,666,248
667,05-02-2025,98,644,₹ 980.00,667,348
668,10-01-2025,25,1185,₹ 250.00,668,192
669,12-01-2025,27,1632,₹ 270.00,669,154
670,14-10-2025,19,1554,₹ 190.00,670,114
671,02-09-2025,28,4980,₹ 280.00,671,374
672,18-04-2025,19,1293,₹ 190.00,672,331
673,08-01-2025,67,587,₹ 670.00,673,293
674,22-08-2025,26,3551,₹ 260.00,674,402
675,11-03-2025,80,651,₹ 800.00,675,5
676,16-07-2025,98,4402,₹ 980.00,676,110
677,10-11-2025,54,2864,₹ 540.00,677,24
678,10-02-2025,10,244,₹ 100.00,678,128
679,25-02-2025,19,3267,₹ 190.00,679,181
680,13-06-2025,36,1318,₹ 360.00,680,204
681,08-04-2025,79,3981,₹ 790.00,681,245
682,28-06-2025,24,4642,₹ 240.00,682,230
683,28-01-2025,46,2865,₹ 460.00,683,492
684,03-11-2025,100,599,₹ 900.00,684,288
685,04-07-2025,64,3155,₹ 640.00,685,374
686,18-10-2025,12,1162,₹ 120.00,686,224
687,15-04-2025,52,3331,₹ 520.00,687,215
688,25-09-2025,26,1759,₹ 260.00,688,203
689,22-10-2025,99,2157,₹ 990.00,689,488
690,08-08-2025,48,274,₹ 480.00,690,360
691,22-01-2025,84,2325,₹ 840.00,691,368
692,11-07-2025,98,4355,₹ 980.00,692,124
693,04-01-2025,19,1149,₹ 190.00,693,29
694,05-07-2025,91,3567,₹ 910.00,694,249
695,23-08-2025,61,3685,₹ 610.00,695,115
696,14-02-2025,55,3632,₹ 550.00,696,299
697,12-02-2025,13,4863,₹ 130.00,697,238
698,30-09-2025,92,3101,₹ 920.00,698,454
699,30-08-2025,100,4045,₹ 900.00,699,32
700,15-01-2025,64,3970,₹ 640.00,700,434
701,09-11-2025,71,910,₹ 710.00,701,456
702,14-01-2025,70,1995,₹ 700.00,702,66
703,17-09-2025,54,1469,₹ 540.00,703,194
704,01-02-2025,55,2664,₹ 550.00,704,332
705,07-10-2025,78,1663,₹ 780.00,705,209
706,24-04-2025,34,79,₹ 340.00,706,432
707,18-08-2025,20,2421,₹ 200.00,707,484
708,24-01-2025,59,1963,₹ 590.00,708,49
709,30-03-2025,20,3401,₹ 200.00,709,12
710,28-05-2025,61,1050,₹ 610.00,710,173
711,25-04-2025,49,3046,₹ 490.00,711,297
712,23-09-2025,56,3749,₹ 560.00,712,402
713,28-03-2025,45,605,₹ 450.00,713,152
714,10-07-2025,58,2580,₹ 580.00,714,213
715,26-05-2025,66,1904,₹ 660.00,715,126
716,20-06-2025,98,2646,₹ 980.00,716,71
717,10-08-2025,50,255,₹ 500.00,717,212
718,22-10-2025,45,1683,₹ 450.00,718,283
719,11-09-2025,90,4921,₹ 900.00,719,273
720,24-02-2025,76,1854,₹ 760.00,720,304
721,05-08-2025,8,4221,₹ 80.00,721,223
722,29-03-2025,53,2889,₹ 530.00,722,291
723,14-07-2025,93,4269,₹ 930.00,723,416
724,30-05-2025,68,4908,₹ 680.00,724,178
725,25-03-2025,97,2599,₹ 970.00,725,218
726,14-09-2025,37,1453,₹ 370.00,726,189
727,11-10-2025,97,1458,₹ 970.00,727,426
728,05-04-2025,50,4902,₹ 500.00,728,131
729,09-11-2025,58,3144,₹ 580.00,729,84
730,28-09-2025,16,1946,₹ 160.00,730,324
731,26-01-2025,29,473,₹ 290.00,731,473
732,23-04-2025,30,4357,₹ 300.00,732,458
733,17-02-2025,58,4021,₹ 580.00,733,170
734,10-06-2025,70,4817,₹ 700.00,734,239
735,04-04-2025,11,421,₹ 110.00,735,20
736,27-08-2025,2,1612,₹ 20.00,736,240
737,12-06-2025,89,527,₹ 890.00,737,254
738,16-05-2025,48,216,₹ 480.00,738,3
739,26-03-2025,21,4625,₹ 210.00,739,205
740,06-05-2025,23,1931,₹ 230.00,740,472
741,11-09-2025,41,2105,₹ 410.00,741,264
742,28-07-2025,98,479,₹ 980.00,742,156
743,17-03-2025,39,2516,₹ 390.00,743,243
744,04-05-2025,18,3887,₹ 180.00,744,473
745,31-05-2025,94,3932,₹ 940.00,745,301
746,23-04-2025,43,2932,₹ 430.00,746,108
747,07-01-2025,66,827,₹ 660.00,747,423
748,14-03-2025,59,4694,₹ 590.00,748,246
749,25-08-2025,23,1783,₹ 230.00,749,318
750,29-04-2025,92,2764,₹ 920.00,750,184
751,25-01-2025,28,2741,₹ 280.00,751,27
752,28-07-2025,63,2703,₹ 630.00,752,7
753,08-02-2025,54,3444,₹ 540.00,753,230
754,22-01-2025,16,905,₹ 160.00,754,333
755,19-05-2025,92,5,₹ 920.00,755,97
756,09-11-2025,38,70,₹ 380.00,756,43
757,21-09-2025,17,4053,₹ 170.00,757,234
758,11-11-2025,33,3174,₹ 330.00,758,5
759,06-09-2025,26,811,₹ 260.00,759,249
760,19-02-2025,32,2580,₹ 320.00,760,434
761,29-09-2025,85,792,₹ 850.00,761,207
762,29-05-2025,87,238,₹ 870.00,762,125
763,20-03-2025,8,426,₹ 80.00,763,396
764,30-10-2025,20,2613,₹ 200.00,764,12
765,11-03-2025,75,116,₹ 750.00,765,35
766,27-10-2025,63,3753,₹ 630.00,766,424
767,27-06-2025,78,2341,₹ 780.00,767,407
768,23-01-2025,64,2781,₹ 640.00,768,310
769,19-05-2025,83,1893,₹ 830.00,769,393
770,29-06-2025,12,624,₹ 120.00,770,247
771,04-07-2025,79,1760,₹ 790.00,771,145
772,09-01-2025,89,905,₹ 890.00,772,321
773,26-07-2025,69,1738,₹ 690.00,773,391
774,29-08-2025,7,2143,₹ 70.00,774,205
775,24-07-2025,46,2889,₹ 460.00,775,381
776,15-06-2025,44,130,₹ 440.00,776,431
777,14-07-2025,58,1645,₹ 580.00,777,401
778,08-01-2025,90,1666,₹ 900.00,778,187
779,27-06-2025,82,1872,₹ 820.00,779,33
780,08-08-2025,20,652,₹ 200.00,780,410
781,09-04-2025,43,1046,₹ 430.00,781,435
782,29-05-2025,88,1091,₹ 880.00,782,494
783,22-07-2025,87,2873,₹ 870.00,783,464
784,04-03-2025,15,113,₹ 150.00,784,22
785,23-10-2025,40,449,₹ 400.00,785,10
786,13-05-2025,22,4831,₹ 220.00,786,413
787,12-03-2025,42,257,₹ 420.00,787,222
788,14-07-2025,45,1945,₹ 450.00,788,62
789,09-01-2025,55,2763,₹ 550.00,789,207
790,11-10-2025,79,517,₹ 790.00,790,115
791,03-02-2025,30,3522,₹ 300.00,791,481
792,20-07-2025,51,1154,₹ 510.00,792,454
793,28-06-2025,29,3437,₹ 290.00,793,28
794,20-07-2025,39,4851,₹ 390.00,794,412
795,04-04-2025,90,3538,₹ 900.00,795,340
796,18-08-2025,1,2284,₹ 10.00,796,320
797,06-03-2025,71,4126,₹ 710.00,797,435
798,05-04-2025,73,824,₹ 730.00,798,195
799,08-04-2025,78,3505,₹ 780.00,799,133
800,17-02-2025,75,3146,₹ 750.00,800,471
801,12-04-2025,39,4371,₹ 390.00,801,90
802,28-02-2025,5,1093,₹ 50.00,802,66
803,26-06-2025,75,2414,₹ 750.00,803,166
804,22-01-2025,68,4363,₹ 680.00,804,151
805,19-03-2025,85,3228,₹ 850.00,805,193
806,13-05-2025,65,2658,₹ 650.00,806,381
807,13-08-2025,87,287,₹ 870.00,807,113
808,22-04-2025,72,2683,₹ 720.00,808,336
809,14-01-2025,66,1241,₹ 660.00,809,435
810,10-04-2025,32,2219,₹ 320.00,810,286
811,16-08-2025,87,3927,₹ 870.00,811,329
812,29-05-2025,6,179,₹ 60.00,812,48
813,28-10-2025,76,356,₹ 760.00,813,500
814,20-10-2025,12,4661,₹ 120.00,814,48
815,19-06-2025,40,2845,₹ 400.00,815,190
816,03-03-2025,91,2222,₹ 910.00,816,378
817,30-01-2025,45,3981,₹ 450.00,817,324
818,10-02-2025,50,781,₹ 500.00,818,117
819,12-03-2025,45,2,₹ 450.00,819,155
820,10-07-2025,32,3347,₹ 320.00,820,446
821,08-01-2025,95,3,₹ 950.00,821,194
822,05-05-2025,36,2032,₹ 360.00,822,282
823,28-02-2025,17,3437,₹ 170.00,823,331
824,26-01-2025,76,3961,₹ 760.00,824,72
825,11-10-2025,57,2405,₹ 570.00,825,306
826,14-10-2025,60,755,₹ 600.00,826,350
827,06-05-2025,32,2286,₹ 320.00,827,473
828,11-10-2025,47,3493,₹ 470.00,828,243
829,01-10-2025,76,1575,₹ 760.00,829,272
830,21-03-2025,40,2199,₹ 400.00,830,139
831,08-07-2025,74,1161,₹ 740.00,831,93
832,28-03-2025,8,3012,₹ 80.00,832,211
833,26-09-2025,77,563,₹ 770.00,833,414
834,26-03-2025,93,3066,₹ 930.00,834,313
835,11-11-2025,9,4797,₹ 90.00,835,448
836,08-09-2025,43,306,₹ 430.00,836,64
837,03-07-2025,75,2623,₹ 750.00,837,12
838,20-02-2025,47,446,₹ 470.00,838,316
839,25-05-2025,22,3505,₹ 220.00,839,400
840,20-10-2025,7,1551,₹ 70.00,840,230
841,27-10-2025,37,4974,₹ 370.00,841,91
842,19-04-2025,70,2057,₹ 700.00,842,173
843,17-10-2025,99,3797,₹ 990.00,843,185
844,15-03-2025,78,2440,₹ 780.00,844,195
845,20-07-2025,58,1803,₹ 580.00,845,46
846,08-03-2025,76,4664,₹ 760.00,846,110
847,26-04-2025,6,1055,₹ 60.00,847,143
848,24-06-2025,56,4063,₹ 560.00,848,101
849,15-02-2025,98,2490,₹ 980.00,849,252
850,14-05-2025,91,4120,₹ 910.00,850,297
851,03-08-2025,77,957,₹ 770.00,851,456
852,06-03-2025,14,2089,₹ 140.00,852,145
853,13-07-2025,2,374,₹ 20.00,853,396
854,14-03-2025,1,4159,₹ 10.00,854,431
855,17-06-2025,42,3381,₹ 420.00,855,317
856,20-02-2025,26,4796,₹ 260.00,856,242
857,15-04-2025,75,3469,₹ 750.00,857,394
858,09-09-2025,42,2550,₹ 420.00,858,278
859,04-10-2025,38,159,₹ 380.00,859,377
860,10-10-2025,8,1250,₹ 80.00,860,127
861,05-10-2025,61,3993,₹ 610.00,861,69
862,03-05-2025,80,3377,₹ 800.00,862,101
863,30-03-2025,66,2815,₹ 660.00,863,35
864,04-11-2025,15,4420,₹ 150.00,864,448
865,06-03-2025,26,3210,₹ 260.00,865,282
866,11-10-2025,45,2438,₹ 450.00,866,494
867,26-04-2025,73,1158,₹ 730.00,867,441
868,25-05-2025,86,2723,₹ 860.00,868,410
869,03-05-2025,43,4589,₹ 430.00,869,243
870,27-09-2025,21,4010,₹ 210.00,870,143
871,13-10-2025,84,2478,₹ 840.00,871,98
872,13-02-2025,89,4885,₹ 890.00,872,127
873,17-07-2025,70,4208,₹ 700.00,873,180
874,26-04-2025,87,584,₹ 870.00,874,164
875,14-10-2025,2,675,₹ 20.00,875,118
876,15-04-2025,21,1373,₹ 210.00,876,117
877,17-08-2025,78,2574,₹ 780.00,877,56
878,29-03-2025,8,2184,₹ 80.00,878,285
879,15-01-2025,94,3356,₹ 940.00,879,286
880,02-05-2025,2,1377,₹ 20.00,880,414
881,03-02-2025,93,1762,₹ 930.00,881,48
882,05-08-2025,66,2604,₹ 660.00,882,59
883,14-09-2025,1,1085,₹ 10.00,883,95
884,01-06-2025,21,3201,₹ 210.00,884,429
885,10-04-2025,90,4735,₹ 900.00,885,303
886,05-05-2025,41,3282,₹ 410.00,886,367
887,05-04-2025,69,597,₹ 690.00,887,157
888,28-01-2025,76,2125,₹ 760.00,888,117
889,14-09-2025,95,1767,₹ 950.00,889,472
890,05-01-2025,17,3024,₹ 170.00,890,172
891,18-05-2025,88,4671,₹ 880.00,891,161
892,04-07-2025,40,116,₹ 400.00,892,111
893,09-10-2025,66,2729,₹ 660.00,893,103
894,05-09-2025,82,2881,₹ 820.00,894,135
895,27-08-2025,67,2806,₹ 670.00,895,142
896,05-08-2025,78,4856,₹ 780.00,896,40
897,16-07-2025,8,1903,₹ 80.00,897,458
898,29-03-2025,45,981,₹ 450.00,898,263
899,29-03-2025,39,3792,₹ 390.00,899,79
900,13-07-2025,14,198,₹ 140.00,900,266
901,05-06-2025,91,2379,₹ 910.00,901,459
902,14-02-2025,5,3163,₹ 50.00,902,386
903,21-03-2025,57,1922,₹ 570.00,903,89
904,06-11-2025,63,2628,₹ 630.00,904,362
905,12-11-2025,51,687,₹ 510.00,905,95
906,06-02-2025,25,2220,₹ 250.00,906,118
907,27-08-2025,20,44,₹ 200.00,907,354
908,08-03-2025,55,397,₹ 550.00,908,280
909,25-10-2025,86,3970,₹ 860.00,909,92
910,20-06-2025,19,376,₹ 190.00,910,419
911,06-06-2025,26,2256,₹ 260.00,911,76
912,05-04-2025,64,4302,₹ 640.00,912,304
913,13-09-2025,54,1740,₹ 540.00,913,398
914,27-10-2025,70,3992,₹ 700.00,914,214
915,24-07-2025,7,3196,₹ 70.00,915,422
916,18-06-2025,92,3128,₹ 920.00,916,197
917,18-05-2025,29,1308,₹ 290.00,917,139
918,23-02-2025,4,674,₹ 40.00,918,84
919,04-08-2025,85,1794,₹ 850.00,919,210
920,30-08-2025,10,950,₹ 100.00,920,370
921,22-06-2025,64,4308,₹ 640.00,921,45
922,15-02-2025,44,2848,₹ 440.00,922,277
923,18-10-2025,78,1234,₹ 780.00,923,398
924,08-06-2025,34,4337,₹ 340.00,924,434
925,03-10-2025,52,2973,₹ 520.00,925,296
926,24-01-2025,72,132,₹ 720.00,926,412
927,07-02-2025,71,3155,₹ 710.00,927,197
928,04-05-2025,63,2685,₹ 630.00,928,71
929,04-09-2025,39,2591,₹ 390.00,929,314
930,11-06-2025,25,3928,₹ 250.00,930,5
931,12-01-2025,25,2091,₹ 250.00,931,230
932,03-11-2025,65,3016,₹ 650.00,932,471
933,16-05-2025,81,4739,₹ 810.00,933,256
934,29-05-2025,75,13,₹ 750.00,934,188
935,08-11-2025,44,457,₹ 440.00,935,485
936,12-03-2025,14,1459,₹ 140.00,936,221
937,16-02-2025,7,471,₹ 70.00,937,169
938,17-09-2025,62,3072,₹ 620.00,938,46
939,20-02-2025,66,992,₹ 660.00,939,445
940,01-07-2025,2,2728,₹ 20.00,940,354
941,23-03-2025,99,1756,₹ 990.00,941,424
942,19-01-2025,25,3937,₹ 250.00,942,385
943,24-09-2025,25,323,₹ 250.00,943,175
944,15-09-2025,83,3945,₹ 830.00,944,399
945,01-09-2025,31,3739,₹ 310.00,945,327
946,30-06-2025,32,3321,₹ 320.00,946,183
947,05-04-2025,70,2872,₹ 700.00,947,202
948,04-11-2025,98,3099,₹ 980.00,948,445
949,20-04-2025,88,1484,₹ 880.00,949,154
950,28-10-2025,56,2901,₹ 560.00,950,23
951,07-07-2025,42,1700,₹ 420.00,951,45
952,25-03-2025,64,4414,₹ 640.00,952,270
953,23-08-2025,75,2095,₹ 750.00,953,209
954,21-01-2025,97,3668,₹ 970.00,954,338
955,13-08-2025,16,2829,₹ 160.00,955,5
956,25-09-2025,23,2326,₹ 230.00,956,307
957,09-03-2025,53,1095,₹ 530.00,957,241
958,07-01-2025,30,1975,₹ 300.00,958,391
959,28-05-2025,77,859,₹ 770.00,959,353
960,19-02-2025,31,3885,₹ 310.00,960,444
961,09-03-2025,28,796,₹ 280.00,961,462
962,11-01-2025,50,2224,₹ 500.00,962,229
963,04-04-2025,88,49,₹ 880.00,963,388
964,13-02-2025,1,3169,₹ 10.00,964,228
965,18-06-2025,21,1443,₹ 210.00,965,25
966,22-04-2025,64,3122,₹ 640.00,966,114
967,22-10-2025,16,2453,₹ 160.00,967,412
968,28-07-2025,31,391,₹ 310.00,968,263
969,28-10-2025,24,3182,₹ 240.00,969,29
970,28-01-2025,97,2961,₹ 970.00,970,441
971,16-04-2025,67,4290,₹ 670.00,971,220
972,27-04-2025,69,2654,₹ 690.00,972,208
973,12-06-2025,14,3549,₹ 140.00,973,380
974,21-02-2025,69,3424,₹ 690.00,974,365
975,27-05-2025,41,1590,₹ 410.00,975,41
976,22-06-2025,31,1079,₹ 310.00,976,499
977,21-01-2025,32,332,₹ 320.00,977,50
978,23-03-2025,80,2265,₹ 800.00,978,396
979,18-01-2025,76,1693,₹ 760.00,979,248
980,03-01-2025,29,4284,₹ 290.00,980,280
981,22-07-2025,72,1600,₹ 720.00,981,241
982,15-05-2025,69,3319,₹ 690.00,982,221
983,29-07-2025,14,3040,₹ 140.00,983,459
984,21-02-2025,69,3307,₹ 690.00,984,252
985,05-03-2025,20,884,₹ 200.00,985,118
986,23-07-2025,39,1612,₹ 390.00,986,238
987,04-07-2025,3,1170,₹ 30.00,987,134
988,29-06-2025,91,2072,₹ 910.00,988,388
989,23-10-2025,80,4806,₹ 800.00,989,346
990,06-02-2025,43,2196,₹ 430.00,990,289
991,12-09-2025,63,4493,₹ 630.00,991,212
992,06-11-2025,4,3118,₹ 40.00,992,483
993,15-02-2025,47,3713,₹ 470.00,993,243
994,27-06-2025,54,118,₹ 540.00,994,428
995,19-09-2025,29,38,₹ 290.00,995,116
996,23-04-2025,93,371,₹ 930.00,996,334
997,03-04-2025,15,1663,₹ 150.00,997,450
998,01-06-2025,95,2325,₹ 950.00,998,251
999,17-04-2025,54,4194,₹ 540.00,999,246
1000,26-01-2025,41,1886,₹ 410.00,1000,178
1001,09-10-2025,32,2150,₹ 320.00,1001,45
1002,27-02-2025,60,1981,₹ 600.00,1002,297
1003,07-06-2025,37,3315,₹ 370.00,1003,459
1004,03-10-2025,25,1379,₹ 250.00,1004,201
1005,01-06-2025,48,1499,₹ 480.00,1005,91
1006,08-03-2025,79,4280,₹ 790.00,1006,94
1007,25-08-2025,58,484,₹ 580.00,1007,124
1008,12-05-2025,66,2634,₹ 660.00,1008,327
1009,02-10-2025,20,3600,₹ 200.00,1009,112
1010,10-09-2025,63,3979,₹ 630.00,1010,476
1011,22-09-2025,54,1295,₹ 540.00,1011,469
1012,03-04-2025,70,2272,₹ 700.00,1012,318
1013,08-04-2025,24,95,₹ 240.00,1013,266
1014,23-09-2025,98,2354,₹ 980.00,1014,213
1015,17-05-2025,48,838,₹ 480.00,1015,249
1016,01-11-2025,52,107,₹ 520.00,1016,28
1017,25-09-2025,48,1065,₹ 480.00,1017,168
1018,30-08-2025,83,1977,₹ 830.00,1018,355
1019,31-03-2025,85,486,₹ 850.00,1019,344
1020,04-04-2025,23,4766,₹ 230.00,1020,257
1021,27-06-2025,31,3727,₹ 310.00,1021,489
1022,11-02-2025,79,2762,₹ 790.00,1022,98
1023,02-05-2025,79,4305,₹ 790.00,1023,176
1024,01-11-2025,87,949,₹ 870.00,1024,292
1025,13-01-2025,9,4116,₹ 90.00,1025,491
1026,22-10-2025,34,531,₹ 340.00,1026,225
1027,07-05-2025,64,2812,₹ 640.00,1027,371
1028,31-10-2025,46,4321,₹ 460.00,1028,195
1029,13-10-2025,40,989,₹ 400.00,1029,401
1030,04-10-2025,33,4678,₹ 330.00,1030,380
1031,21-10-2025,95,4277,₹ 950.00,1031,316
1032,23-01-2025,61,3779,₹ 610.00,1032,181
1033,17-08-2025,98,3276,₹ 980.00,1033,42
1034,25-05-2025,99,598,₹ 990.00,1034,180
1035,30-10-2025,49,284,₹ 490.00,1035,122
1036,03-05-2025,74,732,₹ 740.00,1036,220
1037,06-08-2025,87,3937,₹ 870.00,1037,48
1038,21-09-2025,83,60,₹ 830.00,1038,46
1039,21-06-2025,14,3012,₹ 140.00,1039,405
1040,19-07-2025,33,2335,₹ 330.00,1040,431
1041,15-07-2025,36,2495,₹ 360.00,1041,66
1042,31-03-2025,87,967,₹ 870.00,1042,427
1043,01-04-2025,55,989,₹ 550.00,1043,348
1044,31-01-2025,94,513,₹ 940.00,1044,130
1045,13-08-2025,85,3121,₹ 850.00,1045,443
1046,03-02-2025,23,685,₹ 230.00,1046,114
1047,04-10-2025,13,2764,₹ 130.00,1047,219
1048,28-04-2025,76,256,₹ 760.00,1048,322
1049,17-01-2025,19,335,₹ 190.00,1049,97
1050,07-04-2025,57,1242,₹ 570.00,1050,421
1051,11-10-2025,6,2085,₹ 60.00,1051,457
1052,14-04-2025,45,1251,₹ 450.00,1052,455
1053,14-10-2025,72,4469,₹ 720.00,1053,434
1054,23-10-2025,77,1930,₹ 770.00,1054,62
1055,02-01-2025,98,153,₹ 980.00,1055,187
1056,10-08-2025,91,1611,₹ 910.00,1056,279
1057,12-06-2025,59,558,₹ 590.00,1057,434
1058,02-08-2025,56,1009,₹ 560.00,1058,114
1059,03-01-2025,7,4897,₹ 70.00,1059,9
1060,25-06-2025,4,4259,₹ 40.00,1060,175
1061,09-11-2025,10,2902,₹ 100.00,1061,90
1062,29-10-2025,62,4738,₹ 620.00,1062,371
1063,16-06-2025,91,3494,₹ 910.00,1063,144
